Time,Fz
3.104,726.496212
3.106,726.498263
3.108,726.097083
3.11,726.903053
3.112,726.503583
3.114,726.506583
3.116,726.906663
3.118,726.909323
3.12,726.508353
3.122,726.910273
3.124,726.509913
3.126,726.912933
3.128,726.513463
3.13,726.915593
3.132,726.111393
3.134,726.111733
3.136,726.513863
3.138,726.515363
3.14,726.514813
3.142,726.918443
3.144,726.918443
3.146,726.114793
3.148,725.711563
3.15,725.309223
3.152,723.703763
3.154,723.300743
3.156,722.898063
3.158,722.094753
3.16,721.692072
3.162,720.085112
3.164,718.476992
3.166,717.673342
3.168,717.271002
3.17,715.663702
3.172,714.457712
3.174,712.851302
3.176,712.047652
3.178,711.244342
3.18,710.036852
3.182,708.430442
3.184,708.027762
3.186,707.222952
3.188,706.018672
3.19,705.215022
3.192,704.009242
3.194,704.007532
3.196,702.802642
3.198,701.998992
3.2,700.392582
3.202,699.589272
3.204,699.186592
3.206,698.384992
3.208,696.376452
3.21,694.769492
3.212,694.769492
3.214,693.163082
3.216,691.153652
3.218,690.352052
3.22,688.340302
3.222,687.133972
3.224,685.128092
3.226,683.116952
3.228,681.107862
3.23,678.295672
3.232,675.483482
3.234,673.071712
3.236,672.266902
3.238,671.061462
3.24,671.460382
3.242,671.863062
3.244,671.058252
3.246,670.254942
3.248,671.054492
3.25,670.648942
3.252,669.844132
3.254,669.442002
3.256,669.844472
3.258,669.840652
3.26,670.243332
3.262,672.251602
3.264,675.062022
3.266,678.274572
3.268,683.496212
3.27,687.110892
3.272,691.126542
3.274,693.939832
3.276,697.151832
3.278,697.151222
3.28,697.149852
3.282,695.942912
3.284,695.539072
3.286,693.930952
3.288,692.725172
3.29,691.116712
3.292,688.703232
3.294,686.290512
3.296,682.675012
3.298,679.459592
3.3,675.844092
3.302,672.225382
3.304,669.411142
3.306,665.394462
3.308,661.775411
3.31,658.159911
3.312,654.943881
3.314,652.530611
3.316,649.718421
3.318,646.501841
3.32,645.296061
3.322,644.088571
3.324,641.677351
3.326,639.666761
3.328,638.459271
3.33,637.654461
3.332,636.849651
3.334,635.240581
3.336,634.837901
3.338,634.433721
3.34,633.627201
3.342,632.820891
3.344,633.622491
3.346,632.816521
3.348,632.412341
3.35,632.410291
3.352,632.004951
3.354,632.001741
3.356,632.400661
3.358,632.397451
3.36,632.395401
3.362,632.394241
3.364,632.793161
3.366,631.988351
3.368,633.592101
3.37,634.393701
3.372,635.195301
3.374,635.596271
3.376,636.797001
3.378,637.600101
3.38,638.803831
3.382,639.603931
3.384,640.405531
3.386,640.404371
3.388,642.007571
3.39,642.809721
3.392,643.210351
3.394,644.412581
3.396,646.019331
3.398,646.820931
3.4,647.222111
3.402,648.023161
3.404,647.216851
3.406,647.617821
3.408,647.616321
3.41,648.015791
3.412,647.210981
3.414,647.209481
3.416,647.209821
3.418,647.208321
3.42,647.205111
3.422,647.203611
3.424,647.202111
3.426,647.602741
3.428,647.198901
3.43,646.796771
3.432,645.589281
3.434,645.187151
3.436,643.979871
3.438,642.371751
3.44,641.969621
3.442,640.762681
3.444,639.959031
3.446,638.752091
3.448,637.544601
3.45,636.337661
3.452,635.131881
3.454,633.523971
3.456,632.318531
3.458,631.112751
3.46,629.10216
3.462,627.89727
3.464,627.09212
3.466,627.09246
3.468,625.48571
3.47,625.08187
3.472,624.6809
3.474,625.08153
3.476,624.6794
3.478,623.47396
3.48,623.87493
3.482,622.26873
3.484,623.47246
3.486,623.07204
3.488,624.27543
3.49,625.07853
3.492,625.88505
3.494,627.08933
3.496,626.68686
3.498,626.68891
3.5,627.08954
3.502,627.89319
3.504,628.69821
3.506,630.70559
3.508,631.5089
3.51,633.51799
3.512,635.126661
3.514,637.135751
3.516,637.937351
3.518,638.742371
3.52,640.751461
3.522,641.154691
3.524,642.358631
3.526,642.761651
3.528,643.966141
3.53,645.170421
3.532,646.776701
3.534,647.983031
3.536,649.589651
3.538,651.197771
3.54,652.001081
3.542,654.009831
3.544,654.412511
3.546,655.214321
3.548,655.617001
3.55,655.215081
3.552,656.420521
3.554,657.626171
3.556,658.830451
3.558,661.241881
3.56,663.250971
3.562,665.261431
3.564,666.866341
3.566,668.474461
3.568,668.876801
3.57,670.082791
3.572,671.689201
3.574,671.692621
3.576,672.894851
3.578,675.306281
3.58,677.317081
3.582,678.120391
3.584,680.530111
3.586,682.540911
3.588,684.550211
3.59,686.156621
3.592,687.362611
3.594,687.763241
3.596,688.567101
3.598,689.370411
3.6,689.370071
3.602,689.774801
3.604,690.576061
3.606,691.379371
3.608,692.585361
3.61,694.192321
3.612,694.995631
3.614,695.798941
3.616,696.604301
3.618,696.200121
3.62,696.601301
3.622,695.798201
3.624,695.397231
3.626,694.993601
3.628,694.190501
3.63,692.985271
3.632,693.788031
3.634,693.786531
3.636,693.786531
3.638,694.187711
3.64,694.590051
3.642,693.384271
3.644,692.178491
3.646,691.774311
3.648,690.971211
3.65,689.764271
3.652,688.157521
3.654,688.559311
3.656,688.156841
3.658,688.557471
3.66,688.557131
3.662,688.556581
3.664,688.154111
3.666,687.749931
3.668,687.751091
3.67,686.543601
3.672,687.348621
3.674,687.747201
3.676,687.345071
3.678,687.344521
3.68,687.342471
3.682,687.745151
3.684,687.743311
3.686,688.144281
3.688,688.945541
3.69,688.946091
3.692,689.748851
3.694,690.149821
3.696,690.951421
3.698,691.350341
3.7,691.350341
3.702,691.350341
3.704,691.347131
3.706,691.347131
3.708,692.148731
3.71,691.343921
3.712,691.341871
3.714,690.938031
3.716,690.936871
3.718,690.934821
3.72,690.530431
3.722,691.735871
3.724,691.333191
3.726,692.133631
3.728,692.133081
3.73,691.729241
3.732,692.532891
3.734,693.736621
3.736,694.538221
3.738,695.341321
3.74,695.741951
3.742,697.346651
3.744,697.345151
3.746,698.148251
3.748,697.745571
3.75,697.744411
3.752,698.145041
3.754,698.144491
3.756,698.543961
3.758,699.345561
3.76,698.942881
3.762,700.147161
3.764,701.352601
3.766,702.556331
3.768,703.760271
3.77,705.765601
3.772,706.568911
3.774,706.969541
3.776,708.173821
3.778,707.770801
3.78,708.975081
3.782,709.374551
3.784,709.776891
3.786,710.177521
3.788,711.783931
3.79,712.185111
3.792,714.194201
3.794,714.997511
3.796,717.003051
3.798,718.206991
3.8,719.010301
3.802,720.215741
3.804,720.616921
3.806,721.419891
3.808,721.820521
3.81,723.026511
3.812,723.027061
3.814,724.231001
3.816,724.633681
3.818,726.639221
3.82,728.647971
3.822,729.050311
3.824,731.057561
3.826,732.662471
3.828,734.269091
3.83,735.475081
3.832,736.276341
3.834,737.081361
3.836,737.884671
3.838,737.882831
3.84,739.086771
3.842,739.890631
3.844,741.096071
3.846,741.897881
3.848,742.700851
3.85,743.906291
3.852,745.112281
3.854,745.915591
3.856,747.924341
3.858,748.727651
3.86,749.129991
3.862,749.933301
3.864,750.335641
3.866,749.933511
3.868,751.138951
3.87,751.541291
3.872,752.344601
3.874,753.146201
3.876,754.353691
3.878,755.158161
3.88,756.362441
3.882,757.567881
3.884,759.176341
3.886,759.578131
3.888,760.784461
3.89,761.587771
3.892,760.384991
3.894,760.786511
3.896,761.591321
3.898,761.993451
3.9,761.995501
3.902,762.798601
3.904,763.605121
3.906,763.604911
3.908,764.408012
3.91,764.810692
3.912,764.811642
3.914,764.810482
3.916,764.008672
3.918,763.607152
3.92,763.205362
3.922,762.805682
3.924,762.405052
3.926,761.201112
3.928,761.603582
3.93,759.996622
3.932,759.596332
3.934,759.195152
3.936,759.596122
3.938,759.196992
3.94,758.794312
3.942,758.393472
3.944,757.591662
3.946,755.985252
3.948,754.781312
3.95,753.978002
3.952,752.773512
3.954,751.970202
3.956,751.567862
3.958,751.969992
3.96,752.372462
3.962,751.969782
3.964,753.175562
3.966,752.774382
3.968,752.373752
3.97,753.176852
3.972,752.775062
3.974,752.375042
3.976,751.168102
3.978,750.768632
3.98,748.759882
3.982,748.357202
3.984,747.957732
3.986,747.154422
3.988,746.753452
3.99,745.950142
3.992,745.549512
3.994,746.352272
3.996,744.747362
3.998,743.944602
4,742.742032
4.002,741.537751
4.004,740.734441
4.006,739.528661
4.008,738.324381
4.01,737.521071
4.012,737.118941
4.014,735.914661
4.016,735.111351
4.018,734.307701
4.02,734.711881
4.022,733.908571
4.024,733.105471
4.026,733.104921
4.028,732.705451
4.03,731.900641
4.032,731.100541
4.034,729.895101
4.036,729.091241
4.038,728.690611
4.04,727.486331
4.042,727.886751
4.044,727.887701
4.046,727.084941
4.048,727.888041
4.05,728.289961
4.052,727.488361
4.054,727.488151
4.056,726.282501
4.058,725.881321
4.06,725.881111
4.062,725.077801
4.064,724.274281
4.066,723.070341
4.068,722.268531
4.07,720.661911
4.072,720.661151
4.074,719.858181
4.076,719.859471
4.078,718.654981
4.08,718.653061
4.082,717.047941
4.084,717.046021
4.086,715.843581
4.088,715.039511
4.09,713.432681
4.092,712.629161
4.094,710.623411
4.096,709.417551
4.098,707.810721
4.1,707.810851
4.102,707.006781
4.104,705.804131
4.106,705.803712
4.108,704.998272
4.11,703.794122
4.112,702.589422
4.114,700.982592
4.116,700.178862
4.118,698.573532
4.12,698.573452
4.122,696.964912
4.124,695.359582
4.126,694.153722
4.128,693.351152
4.13,692.949552
4.132,691.343062
4.134,690.939962
4.136,690.941042
4.138,690.139362
4.14,689.335292
4.142,688.932532
4.144,688.130852
4.146,688.130432
4.148,686.122632
4.15,684.515592
4.152,684.516882
4.154,683.312522
4.156,682.508452
4.158,682.508372
4.16,682.509662
4.162,681.707642
4.164,680.501782
4.166,680.099232
4.168,679.697842
4.17,679.698922
4.172,679.698502
4.174,678.494352
4.176,678.091252
4.178,677.287732
4.18,676.888392
4.182,676.485842
4.184,675.681772
4.186,675.683062
4.188,676.083612
4.19,675.279542
4.192,676.082432
4.194,676.082352
4.196,675.682122
4.198,676.885982
4.2,676.082462
4.202,676.082042
4.204,675.277972
4.206,676.483332
4.208,676.081942
4.21,675.277872
4.212,675.680473
4.214,675.279423
4.216,675.277503
4.218,676.081893
4.22,676.885733
4.222,677.688963
4.224,679.696533
4.226,680.500923
4.228,680.502553
4.23,680.502133
4.232,681.305973
4.234,681.307263
4.236,681.707263
4.238,681.708343
4.24,681.710923
4.242,681.710293
4.244,682.113503
4.246,682.915633
4.248,683.318843
4.25,684.926333
4.252,686.132643
4.254,687.337453
4.256,688.944733
4.258,689.750074
4.26,690.151574
4.262,690.955414
4.264,691.761304
4.266,692.566034
4.268,692.967534
4.27,692.967114
4.272,694.173974
4.274,694.577184
4.276,695.383074
4.278,696.990564
4.28,698.998684
4.282,700.205204
4.284,702.615794
4.286,703.420734
4.288,705.029384
4.29,705.832064
4.292,705.834514
4.294,706.238274
4.296,707.844814
4.298,707.846105
4.3,709.455305
4.302,710.662375
4.304,711.870605
4.306,713.478305
4.308,715.486635
4.31,716.693705
4.312,717.096175
4.314,718.304615
4.316,719.506975
4.318,720.313075
4.32,721.117675
4.322,722.323245
4.324,722.326245
4.326,723.933945
4.328,724.738545
4.33,725.142515
4.332,726.750425
4.334,728.358125
4.336,729.562195
4.338,731.974705
4.34,733.181985
4.342,734.387005
4.344,734.790765
4.346,736.400726
4.348,736.802646
4.35,738.007666
4.352,738.814316
4.354,739.620416
4.356,740.825986
4.358,741.630376
4.36,743.639256
4.362,745.246956
4.364,746.856366
4.366,748.463726
4.368,749.268666
4.37,750.870026
4.372,754.492556
4.374,753.290456
4.376,754.898916
4.378,756.908406
4.38,755.701256
4.382,757.307326
4.384,757.713216
4.386,758.519736
4.388,759.726886
4.39,761.733926
4.392,764.545776
4.394,767.759626
4.396,768.164566
4.398,768.568826
4.4,769.775846
4.402,771.787066
4.404,772.991086
4.406,774.198866
4.408,772.596636
4.41,773.802706
4.412,774.607256
4.414,775.010016
4.416,775.817166
4.418,777.826886
4.42,779.435296
4.422,781.445836
4.424,783.053296
4.426,783.861946
4.428,784.266966
4.43,785.071856
4.432,784.671306
4.434,783.867866
4.436,783.467656
4.438,783.469576
4.44,784.267706
4.442,786.681876
4.444,784.682566
4.446,783.082916
4.448,782.678316
4.45,782.669216
4.452,784.271316
4.454,785.878676
4.456,787.894736
4.458,788.700306
4.46,790.302276
4.462,791.505796
4.464,790.697966
4.466,790.296576
4.468,791.502016
4.47,791.507146
4.472,791.512826
4.474,790.709936
4.476,789.103186
4.478,789.100796
4.48,789.101956
4.482,789.907716
4.484,790.711026
4.486,793.524586
4.488,794.727976
4.49,795.534496
4.492,797.542906
4.494,797.541406
4.496,797.537856
4.498,797.941086
4.5,797.944296
4.502,797.140856
4.504,796.339466
4.506,795.940206
4.508,795.944386
4.51,796.746196
4.512,797.551216
4.514,798.353426
4.516,799.156526
4.518,801.163906
4.52,801.967216
4.522,803.975416
4.524,804.379596
4.526,805.585036
4.528,805.987716
4.53,807.192946
4.532,808.398176
4.534,808.798386
4.536,810.404586
4.538,811.207686
4.54,811.209526
4.542,812.815726
4.544,814.019036
4.546,814.823766
4.548,816.830726
4.55,818.838296
4.552,821.650276
4.554,822.455006
4.556,824.064206
4.558,825.671907
4.56,827.279607
4.562,828.482917
4.564,830.488987
4.566,832.095317
4.568,832.898207
4.57,834.105277
4.572,834.908167
4.574,836.514917
4.576,836.916837
4.578,837.719727
4.58,838.120147
4.582,836.915997
4.584,836.915787
4.586,837.720047
4.588,838.924117
4.59,839.727217
4.592,840.932997
4.594,842.138437
4.596,842.540567
4.598,843.744637
4.6,844.145607
4.602,844.949867
4.604,846.156537
4.606,846.158987
4.608,850.570827
4.61,852.983487
4.612,852.179017
4.614,852.180387
4.616,851.381387
4.618,850.574527
4.62,856.597697
4.622,860.616427
4.624,861.017057
4.626,859.819617
4.628,861.022397
4.63,861.423917
4.632,862.624517
4.634,865.034237
4.636,865.840757
4.638,867.447037
4.64,869.052497
4.642,869.854307
4.644,869.854177
4.646,870.658037
4.648,870.659957
4.65,871.061957
4.652,870.656487
4.654,871.058087
4.656,871.060217
4.658,869.852807
4.66,870.255567
4.662,871.461637
4.664,872.664157
4.666,875.073007
4.668,876.279287
4.67,877.082887
4.672,877.082437
4.674,877.081647
4.676,875.082577
4.678,875.498377
4.68,877.095026
4.682,881.092306
4.684,881.083496
4.686,871.851646
4.688,866.250446
4.69,869.071686
4.692,881.515286
4.694,893.153066
4.696,894.357066
4.698,885.528045
4.7,875.491535
4.702,873.878415
4.704,879.091085
4.706,886.314135
4.708,891.140435
4.71,891.149405
4.712,890.749335
4.714,891.949195
4.716,894.354225
4.718,896.361965
4.72,892.748045
4.722,889.130154
4.724,889.128104
4.726,894.345985
4.728,899.162895
4.73,900.366415
4.732,899.562955
4.734,899.562875
4.736,901.969985
4.738,904.778335
4.74,905.178335
4.742,903.567875
4.744,901.557335
4.746,902.756065
4.748,903.958345
4.75,905.158155
4.752,905.152315
4.754,905.152685
4.756,905.553475
4.758,906.754706
4.76,907.152286
4.762,907.549186
4.764,907.145166
4.766,906.339226
4.768,907.138936
4.77,907.936596
4.772,909.540566
4.774,909.939646
4.776,910.741067
4.778,910.740337
4.78,910.735447
4.782,911.536527
4.784,911.938077
4.786,911.132957
4.788,910.328177
4.79,910.325207
4.792,910.726627
4.794,912.330277
4.796,912.730068
4.798,912.729568
4.8,913.935878
4.802,914.736848
4.804,915.137398
4.806,915.940078
4.808,916.342338
4.81,916.743308
4.812,917.949088
4.814,918.750008
4.816,920.759648
4.818,922.366478
4.82,922.769578
4.822,924.376068
4.824,926.383738
4.826,928.795458
4.828,929.199798
4.83,931.209598
4.832,933.622078
4.834,935.229408
4.836,936.437268
4.838,938.046307
4.84,939.253217
4.842,940.859257
4.844,941.665197
4.846,942.469637
4.848,942.873447
4.85,944.080567
4.852,943.278597
4.854,943.280277
4.856,942.881327
4.858,943.283086
4.86,942.081586
4.862,941.278116
4.864,941.279246
4.866,940.878586
4.868,941.280686
4.87,939.677246
4.872,939.676456
4.874,938.876116
4.876,938.475036
4.878,937.674146
4.88,937.273405
4.882,936.470595
4.884,936.872405
4.886,936.069935
4.888,936.072065
4.89,936.875795
4.892,937.679525
4.894,938.081865
4.896,938.885385
4.898,938.885595
4.9,939.287725
4.902,939.688695
4.904,939.288065
4.906,939.287855
4.908,939.689775
4.91,940.493005
4.912,939.689485
4.914,938.485125
4.916,939.688775
4.918,939.686985
4.92,938.881335
4.922,938.480966
4.924,938.079156
4.926,938.077156
4.928,937.673976
4.93,937.272846
4.932,936.065066
4.934,935.663386
4.936,935.262256
4.938,935.662726
4.94,934.859466
4.942,934.055316
4.944,934.457156
4.946,935.261126
4.948,935.261996
4.95,935.663836
4.952,936.868986
4.954,937.272536
4.956,938.077266
4.958,938.480477
4.96,939.286917
4.962,940.491937
4.964,940.495277
4.966,940.094437
4.968,940.097437
4.97,940.503117
4.972,940.905587
4.974,941.712107
4.976,942.517257
4.978,942.520467
4.98,943.729667
4.982,943.731717
4.984,944.940367
4.986,943.736847
4.988,943.742317
4.99,944.549387
4.992,944.551097
4.994,944.957197
4.996,944.155807
4.998,945.365557
5,944.966297
5.002,945.774527
5.004,946.581597
5.006,946.985987
5.008,948.596977
5.01,949.003077
5.012,949.809597
5.014,950.616117
5.016,951.020507
5.018,951.023927
5.02,951.830447
5.022,951.833657
5.024,951.033767
5.026,951.037527
5.028,950.638057
5.03,950.240637
5.032,950.644817
5.034,950.245347
5.036,949.849427
5.038,949.850927
5.04,949.855427
5.042,949.457797
5.044,949.460797
5.046,948.661647
5.048,948.664987
5.05,948.266807
5.052,947.868967
5.054,947.873467
5.056,946.269637
5.058,945.470827
5.06,945.072437
5.062,945.076727
5.064,944.678337
5.066,943.878427
5.068,943.882717
5.07,943.485828
5.072,944.291168
5.074,943.491598
5.076,943.493838
5.078,944.302388
5.08,943.501318
5.082,944.308368
5.084,943.911478
5.086,945.119498
5.088,943.918958
5.09,944.726008
5.092,944.327618
5.094,944.331908
5.096,943.933178
5.098,944.339598
5.1,943.939708
5.102,943.140558
5.104,943.142458
5.106,943.146958
5.108,942.746728
5.11,941.946078
5.112,941.546398
5.114,940.345118
5.116,939.544468
5.118,938.743818
5.12,938.746478
5.122,938.348508
5.124,938.350828
5.126,938.351778
5.128,938.356148
5.13,938.357308
5.132,939.163278
5.134,938.763468
5.136,937.961528
5.138,938.364478
5.14,938.768318
5.142,938.368718
5.144,937.566778
5.146,937.968568
5.148,937.166288
5.15,936.366058
5.152,935.963248
5.154,934.758628
5.156,934.761158
5.158,935.964758
5.16,934.359168
5.162,934.359038
5.164,933.956568
5.166,933.955888
5.168,933.153948
5.17,932.351668
5.172,931.547678
5.174,930.744578
5.176,930.341558
5.178,930.740348
5.18,930.339378
5.182,930.335828
5.184,930.337538
5.186,931.540928
5.188,931.136958
5.19,932.339188
5.192,933.543468
5.194,933.140788
5.196,934.343568
5.198,934.742488
5.2,935.947318
5.202,936.747758
5.204,939.156108
5.206,940.359228
5.208,942.766418
5.21,944.770038
5.212,946.373788
5.214,948.778928
5.216,951.184068
5.218,953.189738
5.22,954.790068
5.222,956.394768
5.224,957.193498
5.226,960.000768
5.228,960.397978
5.23,960.795738
5.232,960.791158
5.234,961.589338
5.236,962.790198
5.238,964.393398
5.24,965.994888
5.242,967.596378
5.244,968.797238
5.246,969.593368
5.248,970.393258
5.25,971.192808
5.252,971.588858
5.254,972.789378
5.256,973.185978
5.258,973.583398
5.26,973.578478
5.262,973.574318
5.264,973.971738
5.266,974.370048
5.268,975.569618
5.27,976.770688
5.272,977.170158
5.274,977.967048
5.276,978.365228
5.278,979.564798
5.28,979.560638
5.282,979.556138
5.284,979.151008
5.286,979.546928
5.288,979.140848
5.29,979.939448
5.292,979.935498
5.294,980.734648
5.296,981.932378
5.298,983.536338
5.3,984.737828
5.302,986.339738
5.304,988.342828
5.306,989.141638
5.308,990.343128
5.31,991.542908
5.312,991.538618
5.314,991.935298
5.316,991.929298
5.318,991.924188
5.32,991.519268
5.322,992.318078
5.324,992.311528
5.326,994.315168
5.328,994.713348
5.33,995.512708
5.332,995.908838
5.334,996.305518
5.336,996.700488
5.338,996.295357
5.34,995.889887
5.342,995.884227
5.344,995.477597
5.346,995.072467
5.348,993.862527
5.35,993.053557
5.352,994.654307
5.354,994.650147
5.356,995.046067
5.358,996.245637
5.36,996.643607
5.362,996.636847
5.364,996.230557
5.366,995.822617
5.368,995.418167
5.37,995.411747
5.372,995.808007
5.374,994.195727
5.376,993.786627
5.378,994.184727
5.38,993.376367
5.382,993.368577
5.384,993.363657
5.386,993.359287
5.388,992.551057
5.39,992.946217
5.392,992.539167
5.394,992.534247
5.396,991.726017
5.398,990.515317
5.4,990.510737
5.402,989.702167
5.404,989.295457
5.406,988.488937
5.408,987.276527
5.41,986.869477
5.412,986.062957
5.414,986.057697
5.416,984.847127
5.418,984.843577
5.42,985.242287
5.422,985.237917
5.424,984.431397
5.426,985.229787
5.428,984.423267
5.43,982.813647
5.432,982.409257
5.434,981.200817
5.436,980.797527
5.438,980.391297
5.44,980.790767
5.442,980.385087
5.444,981.186687
5.446,981.183687
5.448,981.583157
5.45,980.375877
5.452,980.374377
5.454,980.774397
5.456,980.370767
5.458,979.165537
5.46,979.161986
5.462,978.358886
5.464,977.150446
5.466,976.344346
5.468,976.344896
5.47,976.744026
5.472,976.743076
5.474,977.947566
5.476,978.344036
5.478,979.147896
5.48,979.549076
5.482,979.548126
5.484,979.144496
5.486,978.742576
5.488,977.936266
5.49,977.534346
5.492,977.132216
5.494,976.728246
5.496,976.322906
5.498,976.323666
5.5,977.525556
5.502,977.123426
5.504,978.728336
5.506,979.129516
5.508,979.530696
5.51,979.528646
5.512,980.332506
5.514,978.722886
5.516,978.320756
5.518,977.918286
5.52,977.515606
5.522,977.918286
5.524,978.718386
5.526,978.315706
5.528,979.117856
5.53,979.518826
5.532,979.518826
5.534,979.919456
5.536,981.525866
5.538,981.925676
5.54,982.326646
5.542,982.326646
5.544,982.727616
5.546,983.128586
5.548,982.727956
5.55,982.726796
5.552,983.128926
5.554,984.332046
5.556,984.332386
5.558,986.341476
5.56,986.742446
5.562,987.545546
5.564,988.749826
5.566,988.348036
5.568,989.152846
5.57,989.954446
5.572,990.757756
5.574,991.560856
5.576,991.963536
5.578,992.364506
5.58,992.364506
5.582,992.365056
5.584,992.363346
5.586,992.765686
5.588,992.765686
5.59,993.969966
5.592,995.175956
5.594,994.773826
5.596,995.176506
5.598,995.178216
5.6,995.577686
5.602,994.776636
5.604,995.579946
5.606,994.776846
5.608,994.376426
5.61,994.374926
5.612,993.976556
5.614,993.173456
5.616,993.577846
5.618,992.774406
5.62,994.383076
5.622,994.785756
5.624,995.188096
5.626,995.993116
5.628,995.994826
5.63,996.397166
5.632,996.799846
5.634,996.801216
5.636,997.605686
5.638,997.609446
5.64,997.208686
5.642,997.210396
5.644,996.811136
5.646,996.011246
5.648,995.611986
5.65,995.612536
5.652,996.016376
5.654,997.632016
5.656,1000.448516
5.658,1003.667697
5.66,1006.485357
5.662,1008.501417
5.664,1008.908807
5.666,1007.308477
5.668,1004.903127
5.67,1001.694677
5.672,998.486567
5.674,998.893347
5.676,999.300947
5.678,1000.912617
5.68,1002.926967
5.682,1004.940767
5.684,1004.141827
5.686,1004.149747
5.688,1002.544837
5.69,1002.550707
5.692,1002.151787
5.694,1001.354347
5.696,1001.357347
5.698,1000.558957
5.7,999.757147
5.702,999.359177
5.704,999.362177
5.706,998.964757
5.708,998.567127
5.71,998.971917
5.712,998.571897
5.714,997.770087
5.716,997.370407
5.718,997.373957
5.72,997.777587
5.722,998.181217
5.724,998.586347
5.726,998.188717
5.728,997.386567
5.73,996.987097
5.732,997.392567
5.734,996.190947
5.736,995.390297
5.738,994.992667
5.74,994.996827
5.742,995.400117
5.744,995.002487
5.746,995.005147
5.748,996.213587
5.75,996.216247
5.752,997.025217
5.754,997.833027
5.756,997.435057
5.758,997.840397
5.76,998.645817
5.762,997.446247
5.764,997.049777
5.766,997.456277
5.768,997.860457
5.77,997.463647
5.772,997.867487
5.774,999.077637
5.776,999.883397
5.778,1001.091157
5.78,1001.496837
5.782,1001.098527
5.784,1001.101187
5.786,1000.702877
5.788,1001.508847
5.79,1001.511167
5.792,1001.113747
5.794,1001.516697
5.796,1001.117227
5.798,1000.318287
5.8,1001.124257
5.802,1001.127677
5.804,1001.933437
5.806,1003.142087
5.808,1003.547087
5.81,1004.756078
5.812,1005.162238
5.814,1005.968548
5.816,1005.570788
5.818,1005.976338
5.82,1006.783808
5.822,1007.189148
5.824,1007.996828
5.826,1008.806898
5.828,1010.014998
5.83,1011.225698
5.832,1011.632198
5.834,1012.440218
5.836,1014.052158
5.838,1015.262308
5.84,1015.266678
5.842,1015.675228
5.844,1016.081118
5.846,1015.682808
5.848,1015.284838
5.85,1015.289208
5.852,1015.293578
5.854,1015.697208
5.856,1014.496138
5.858,1013.697198
5.86,1012.895598
5.862,1012.495578
5.864,1012.097268
5.866,1010.894698
5.868,1010.094048
5.87,1009.293948
5.872,1009.294898
5.874,1008.494798
5.876,1007.689438
5.878,1006.489868
5.88,1005.684848
5.882,1004.884408
5.884,1003.279498
5.886,1002.476188
5.888,1000.871278
5.89,1000.069468
5.892,999.667128
5.894,999.267658
5.896,998.867028
5.898,998.465848
5.9,997.664038
5.902,997.263408
5.904,997.263198
5.906,996.458728
5.908,996.058098
5.91,994.853818
5.912,994.451478
5.914,993.648508
5.916,993.247878
5.918,992.040388
5.92,991.639758
5.922,991.237418
5.924,991.640438
5.926,992.443538
5.928,992.041408
5.93,992.039698
5.932,992.041748
5.934,992.040588
5.936,992.842528
5.938,993.244048
5.94,992.840208
5.942,992.440128
5.944,992.440678
5.946,991.635868
5.948,992.438358
5.95,991.635598
5.952,991.232308
5.954,991.633488
5.956,992.033508
5.958,992.837158
5.96,993.639308
5.962,994.842428
5.964,994.439958
5.966,994.837928
5.968,995.237398
5.97,994.833768
5.972,992.824068
5.974,992.821068
5.976,991.211998
5.978,990.406238
5.98,990.405288
5.982,990.804758
5.984,992.006038
5.986,993.610948
5.988,995.617038
5.99,997.622578
5.992,998.824198
5.994,999.624298
5.996,999.621848
5.998,1000.421948
6,1000.420108
6.002,999.615848
6.004,1000.415948
6.006,999.611348
6.008,1000.413498
6.01,1000.410838
6.012,1000.809968
6.014,1000.407498
6.016,999.602898
6.018,1000.404158
6.02,1000.402998
6.022,999.998478
6.024,999.596008
6.026,999.193878
6.028,998.792908
6.03,997.988648
6.032,997.185548
6.034,995.177007
6.036,995.579687
6.038,995.579687
6.04,995.580847
6.042,995.581397
6.044,995.582557
6.046,996.385867
6.048,996.389418
6.05,996.791208
6.052,996.392628
6.054,995.991108
6.056,995.191008
6.058,994.389408
6.06,993.589858
6.062,993.190938
6.064,993.594908
6.066,993.596618
6.068,993.600168
6.07,994.806558
6.072,995.613418
6.074,996.017598
6.076,996.423278
6.078,996.025858
6.08,996.430038
6.082,994.827178
6.084,995.633148
6.086,994.429208
6.088,992.825798
6.09,992.827298
6.092,992.426668
6.094,992.829958
6.096,991.628068
6.098,990.826808
6.1,991.631068
6.102,992.034698
6.104,992.037908
6.106,992.039408
6.108,992.441328
6.11,991.639388
6.112,991.238208
6.114,990.033928
6.116,990.436058
6.118,990.036588
6.12,989.635748
6.122,989.235938
6.124,989.638068
6.126,989.237438
6.128,988.433788
6.13,987.633688
6.132,988.037528
6.134,987.636348
6.136,986.432278
6.138,986.835908
6.14,985.633338
6.142,985.232368
6.144,984.832898
6.146,984.834058
6.148,984.434588
6.15,984.037988
6.152,983.237548
6.154,983.240758
6.156,983.244578
6.158,984.451518
6.16,983.652788
6.162,983.656608
6.164,983.663028
6.166,983.666848
6.168,983.270248
6.17,984.478348
6.172,982.878148
6.174,983.285198
6.176,983.690538
6.178,983.695458
6.18,983.701328
6.182,983.301858
6.184,982.904098
6.186,982.506678
6.188,981.303558
6.19,981.306768
6.192,980.907298
6.194,980.505778
